DeliveryDate,Version,inputFolder,inputFilename,imageXyPixelSize,imageZPixelSize,memChannel,nucChannel,structureChannel,structureProteinName,lightChannel,timePoint,outputSegmentationPath,outputNucSegWholeFilename,outputCellSegWholeFilename,SegmentationXyPixelSize,SegmentationZPixelSize,outputNucSegWholeSegScaleFilename,outputCellSegWholeSegScaleFilename,structureSegOutputFolder,structureSegOutputFilename
2017_02_10,3.0,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000418\ZSD3\100X_zstack,3500000418_100X_20170117_E06_P12.czi,0.108,0.29,2,6,4,Fibrillarin,7,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_10_Nuc_Cell_Seg_For_Release_Group_1\3500000418\nuc_cell_segmentation,3500000418_100X_20170117_E06_P12.czi_nucWholeIndexImageScale.tiff,3500000418_100X_20170117_E06_P12.czi_cellWholeIndexImageScale.tiff,0.065,0.29,3500000418_100X_20170117_E06_P12.czi_nucWholeIndexSegScale.tiff,3500000418_100X_20170117_E06_P12.czi_cellWholeIndexSegScale.tiff,N/A ,N/A 
2017_02_10,3.0,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000418\ZSD3\100X_zstack,3500000418_100X_20170117_E07_P35.czi,0.108,0.29,2,6,4,Fibrillarin,7,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_10_Nuc_Cell_Seg_For_Release_Group_1\3500000418\nuc_cell_segmentation,3500000418_100X_20170117_E07_P35.czi_nucWholeIndexImageScale.tiff,3500000418_100X_20170117_E07_P35.czi_cellWholeIndexImageScale.tiff,0.065,0.29,3500000418_100X_20170117_E07_P35.czi_nucWholeIndexSegScale.tiff,3500000418_100X_20170117_E07_P35.czi_cellWholeIndexSegScale.tiff,N/A ,N/A 
2017_02_10,3.0,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000418\ZSD3\100X_zstack,3500000418_100X_20170117_E07_P36.czi,0.108,0.29,2,6,4,Fibrillarin,7,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_10_Nuc_Cell_Seg_For_Release_Group_1\3500000418\nuc_cell_segmentation,3500000418_100X_20170117_E07_P36.czi_nucWholeIndexImageScale.tiff,3500000418_100X_20170117_E07_P36.czi_cellWholeIndexImageScale.tiff,0.065,0.29,3500000418_100X_20170117_E07_P36.czi_nucWholeIndexSegScale.tiff,3500000418_100X_20170117_E07_P36.czi_cellWholeIndexSegScale.tiff,N/A ,N/A 
2017_02_10,3.0,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000418\ZSD3\100X_zstack,3500000418_100X_20170117_E07_P37.czi,0.108,0.29,2,6,4,Fibrillarin,7,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_10_Nuc_Cell_Seg_For_Release_Group_1\3500000418\nuc_cell_segmentation,3500000418_100X_20170117_E07_P37.czi_nucWholeIndexImageScale.tiff,3500000418_100X_20170117_E07_P37.czi_cellWholeIndexImageScale.tiff,0.065,0.29,3500000418_100X_20170117_E07_P37.czi_nucWholeIndexSegScale.tiff,3500000418_100X_20170117_E07_P37.czi_cellWholeIndexSegScale.tiff,N/A ,N/A 
2017_02_10,3.0,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000418\ZSD3\100X_zstack,3500000418_100X_20170117_E07_P38.czi,0.108,0.29,2,6,4,Fibrillarin,7,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_10_Nuc_Cell_Seg_For_Release_Group_1\3500000418\nuc_cell_segmentation,3500000418_100X_20170117_E07_P38.czi_nucWholeIndexImageScale.tiff,3500000418_100X_20170117_E07_P38.czi_cellWholeIndexImageScale.tiff,0.065,0.29,3500000418_100X_20170117_E07_P38.czi_nucWholeIndexSegScale.tiff,3500000418_100X_20170117_E07_P38.czi_cellWholeIndexSegScale.tiff,N/A ,N/A 
2017_02_10,3.0,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000418\ZSD3\100X_zstack,3500000418_100X_20170117_E07_P39.czi,0.108,0.29,2,6,4,Fibrillarin,7,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_10_Nuc_Cell_Seg_For_Release_Group_1\3500000418\nuc_cell_segmentation,3500000418_100X_20170117_E07_P39.czi_nucWholeIndexImageScale.tiff,3500000418_100X_20170117_E07_P39.czi_cellWholeIndexImageScale.tiff,0.065,0.29,3500000418_100X_20170117_E07_P39.czi_nucWholeIndexSegScale.tiff,3500000418_100X_20170117_E07_P39.czi_cellWholeIndexSegScale.tiff,N/A ,N/A 
2017_02_10,3.0,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000418\ZSD3\100X_zstack,3500000418_100X_20170117_E07_P40.czi,0.108,0.29,2,6,4,Fibrillarin,7,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_10_Nuc_Cell_Seg_For_Release_Group_1\3500000418\nuc_cell_segmentation,3500000418_100X_20170117_E07_P40.czi_nucWholeIndexImageScale.tiff,3500000418_100X_20170117_E07_P40.czi_cellWholeIndexImageScale.tiff,0.065,0.29,3500000418_100X_20170117_E07_P40.czi_nucWholeIndexSegScale.tiff,3500000418_100X_20170117_E07_P40.czi_cellWholeIndexSegScale.tiff,N/A ,N/A 
2017_02_10,3.0,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000418\ZSD3\100X_zstack,3500000418_100X_20170117_E07_P41.czi,0.108,0.29,2,6,4,Fibrillarin,7,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_10_Nuc_Cell_Seg_For_Release_Group_1\3500000418\nuc_cell_segmentation,3500000418_100X_20170117_E07_P41.czi_nucWholeIndexImageScale.tiff,3500000418_100X_20170117_E07_P41.czi_cellWholeIndexImageScale.tiff,0.065,0.29,3500000418_100X_20170117_E07_P41.czi_nucWholeIndexSegScale.tiff,3500000418_100X_20170117_E07_P41.czi_cellWholeIndexSegScale.tiff,N/A ,N/A 
2017_02_10,3.0,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000418\ZSD3\100X_zstack,3500000418_100X_20170117_E07_P42.czi,0.108,0.29,2,6,4,Fibrillarin,7,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_10_Nuc_Cell_Seg_For_Release_Group_1\3500000418\nuc_cell_segmentation,3500000418_100X_20170117_E07_P42.czi_nucWholeIndexImageScale.tiff,3500000418_100X_20170117_E07_P42.czi_cellWholeIndexImageScale.tiff,0.065,0.29,3500000418_100X_20170117_E07_P42.czi_nucWholeIndexSegScale.tiff,3500000418_100X_20170117_E07_P42.czi_cellWholeIndexSegScale.tiff,N/A ,N/A 
2017_02_10,3.0,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000418\ZSD3\100X_zstack,3500000418_100X_20170117_E07_P43.czi,0.108,0.29,2,6,4,Fibrillarin,7,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_10_Nuc_Cell_Seg_For_Release_Group_1\3500000418\nuc_cell_segmentation,3500000418_100X_20170117_E07_P43.czi_nucWholeIndexImageScale.tiff,3500000418_100X_20170117_E07_P43.czi_cellWholeIndexImageScale.tiff,0.065,0.29,3500000418_100X_20170117_E07_P43.czi_nucWholeIndexSegScale.tiff,3500000418_100X_20170117_E07_P43.czi_cellWholeIndexSegScale.tiff,N/A ,N/A 
2017_02_10,3.0,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000418\ZSD3\100X_zstack,3500000418_100X_20170117_F05_P20.czi,0.108,0.29,2,6,4,Fibrillarin,7,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_10_Nuc_Cell_Seg_For_Release_Group_1\3500000418\nuc_cell_segmentation,3500000418_100X_20170117_F05_P20.czi_nucWholeIndexImageScale.tiff,3500000418_100X_20170117_F05_P20.czi_cellWholeIndexImageScale.tiff,0.065,0.29,3500000418_100X_20170117_F05_P20.czi_nucWholeIndexSegScale.tiff,3500000418_100X_20170117_F05_P20.czi_cellWholeIndexSegScale.tiff,N/A ,N/A 
2017_02_10,3.0,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000418\ZSD3\100X_zstack,3500000418_100X_20170117_F05_P21.czi,0.108,0.29,2,6,4,Fibrillarin,7,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_10_Nuc_Cell_Seg_For_Release_Group_1\3500000418\nuc_cell_segmentation,3500000418_100X_20170117_F05_P21.czi_nucWholeIndexImageScale.tiff,3500000418_100X_20170117_F05_P21.czi_cellWholeIndexImageScale.tiff,0.065,0.29,3500000418_100X_20170117_F05_P21.czi_nucWholeIndexSegScale.tiff,3500000418_100X_20170117_F05_P21.czi_cellWholeIndexSegScale.tiff,N/A ,N/A 
2017_02_10,3.0,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000418\ZSD3\100X_zstack,3500000418_100X_20170117_F05_P22.czi,0.108,0.29,2,6,4,Fibrillarin,7,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_10_Nuc_Cell_Seg_For_Release_Group_1\3500000418\nuc_cell_segmentation,3500000418_100X_20170117_F05_P22.czi_nucWholeIndexImageScale.tiff,3500000418_100X_20170117_F05_P22.czi_cellWholeIndexImageScale.tiff,0.065,0.29,3500000418_100X_20170117_F05_P22.czi_nucWholeIndexSegScale.tiff,3500000418_100X_20170117_F05_P22.czi_cellWholeIndexSegScale.tiff,N/A ,N/A 
2017_02_10,3.0,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000418\ZSD3\100X_zstack,3500000418_100X_20170117_F05_P23.czi,0.108,0.29,2,6,4,Fibrillarin,7,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_10_Nuc_Cell_Seg_For_Release_Group_1\3500000418\nuc_cell_segmentation,3500000418_100X_20170117_F05_P23.czi_nucWholeIndexImageScale.tiff,3500000418_100X_20170117_F05_P23.czi_cellWholeIndexImageScale.tiff,0.065,0.29,3500000418_100X_20170117_F05_P23.czi_nucWholeIndexSegScale.tiff,3500000418_100X_20170117_F05_P23.czi_cellWholeIndexSegScale.tiff,N/A ,N/A 
2017_02_10,3.0,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000418\ZSD3\100X_zstack,3500000418_100X_20170117_F05_P24.czi,0.108,0.29,2,6,4,Fibrillarin,7,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_10_Nuc_Cell_Seg_For_Release_Group_1\3500000418\nuc_cell_segmentation,3500000418_100X_20170117_F05_P24.czi_nucWholeIndexImageScale.tiff,3500000418_100X_20170117_F05_P24.czi_cellWholeIndexImageScale.tiff,0.065,0.29,3500000418_100X_20170117_F05_P24.czi_nucWholeIndexSegScale.tiff,3500000418_100X_20170117_F05_P24.czi_cellWholeIndexSegScale.tiff,N/A ,N/A 
2017_02_10,3.0,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000418\ZSD3\100X_zstack,3500000418_100X_20170117_F05_P25.czi,0.108,0.29,2,6,4,Fibrillarin,7,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_10_Nuc_Cell_Seg_For_Release_Group_1\3500000418\nuc_cell_segmentation,3500000418_100X_20170117_F05_P25.czi_nucWholeIndexImageScale.tiff,3500000418_100X_20170117_F05_P25.czi_cellWholeIndexImageScale.tiff,0.065,0.29,3500000418_100X_20170117_F05_P25.czi_nucWholeIndexSegScale.tiff,3500000418_100X_20170117_F05_P25.czi_cellWholeIndexSegScale.tiff,N/A ,N/A 
2017_02_10,3.0,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000418\ZSD3\100X_zstack,3500000418_100X_20170117_F05_P26.czi,0.108,0.29,2,6,4,Fibrillarin,7,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_10_Nuc_Cell_Seg_For_Release_Group_1\3500000418\nuc_cell_segmentation,3500000418_100X_20170117_F05_P26.czi_nucWholeIndexImageScale.tiff,3500000418_100X_20170117_F05_P26.czi_cellWholeIndexImageScale.tiff,0.065,0.29,3500000418_100X_20170117_F05_P26.czi_nucWholeIndexSegScale.tiff,3500000418_100X_20170117_F05_P26.czi_cellWholeIndexSegScale.tiff,N/A ,N/A 
2017_02_10,3.0,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000418\ZSD3\100X_zstack,3500000418_100X_20170117_F06_P13.czi,0.108,0.29,2,6,4,Fibrillarin,7,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_10_Nuc_Cell_Seg_For_Release_Group_1\3500000418\nuc_cell_segmentation,3500000418_100X_20170117_F06_P13.czi_nucWholeIndexImageScale.tiff,3500000418_100X_20170117_F06_P13.czi_cellWholeIndexImageScale.tiff,0.065,0.29,3500000418_100X_20170117_F06_P13.czi_nucWholeIndexSegScale.tiff,3500000418_100X_20170117_F06_P13.czi_cellWholeIndexSegScale.tiff,N/A ,N/A 
2017_02_10,3.0,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000418\ZSD3\100X_zstack,3500000418_100X_20170117_F06_P14.czi,0.108,0.29,2,6,4,Fibrillarin,7,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_10_Nuc_Cell_Seg_For_Release_Group_1\3500000418\nuc_cell_segmentation,3500000418_100X_20170117_F06_P14.czi_nucWholeIndexImageScale.tiff,3500000418_100X_20170117_F06_P14.czi_cellWholeIndexImageScale.tiff,0.065,0.29,3500000418_100X_20170117_F06_P14.czi_nucWholeIndexSegScale.tiff,3500000418_100X_20170117_F06_P14.czi_cellWholeIndexSegScale.tiff,N/A ,N/A 
2017_02_10,3.0,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000418\ZSD3\100X_zstack,3500000418_100X_20170117_F06_P15.czi,0.108,0.29,2,6,4,Fibrillarin,7,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_10_Nuc_Cell_Seg_For_Release_Group_1\3500000418\nuc_cell_segmentation,3500000418_100X_20170117_F06_P15.czi_nucWholeIndexImageScale.tiff,3500000418_100X_20170117_F06_P15.czi_cellWholeIndexImageScale.tiff,0.065,0.29,3500000418_100X_20170117_F06_P15.czi_nucWholeIndexSegScale.tiff,3500000418_100X_20170117_F06_P15.czi_cellWholeIndexSegScale.tiff,N/A ,N/A 
2017_02_10,3.0,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000418\ZSD3\100X_zstack,3500000418_100X_20170117_F06_P16.czi,0.108,0.29,2,6,4,Fibrillarin,7,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_10_Nuc_Cell_Seg_For_Release_Group_1\3500000418\nuc_cell_segmentation,3500000418_100X_20170117_F06_P16.czi_nucWholeIndexImageScale.tiff,3500000418_100X_20170117_F06_P16.czi_cellWholeIndexImageScale.tiff,0.065,0.29,3500000418_100X_20170117_F06_P16.czi_nucWholeIndexSegScale.tiff,3500000418_100X_20170117_F06_P16.czi_cellWholeIndexSegScale.tiff,N/A ,N/A 
2017_02_10,3.0,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000418\ZSD3\100X_zstack,3500000418_100X_20170117_F06_P17.czi,0.108,0.29,2,6,4,Fibrillarin,7,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_10_Nuc_Cell_Seg_For_Release_Group_1\3500000418\nuc_cell_segmentation,3500000418_100X_20170117_F06_P17.czi_nucWholeIndexImageScale.tiff,3500000418_100X_20170117_F06_P17.czi_cellWholeIndexImageScale.tiff,0.065,0.29,3500000418_100X_20170117_F06_P17.czi_nucWholeIndexSegScale.tiff,3500000418_100X_20170117_F06_P17.czi_cellWholeIndexSegScale.tiff,N/A ,N/A 
2017_02_10,3.0,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000418\ZSD3\100X_zstack,3500000418_100X_20170117_F06_P18.czi,0.108,0.29,2,6,4,Fibrillarin,7,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_10_Nuc_Cell_Seg_For_Release_Group_1\3500000418\nuc_cell_segmentation,3500000418_100X_20170117_F06_P18.czi_nucWholeIndexImageScale.tiff,3500000418_100X_20170117_F06_P18.czi_cellWholeIndexImageScale.tiff,0.065,0.29,3500000418_100X_20170117_F06_P18.czi_nucWholeIndexSegScale.tiff,3500000418_100X_20170117_F06_P18.czi_cellWholeIndexSegScale.tiff,N/A ,N/A 
2017_02_10,3.0,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000418\ZSD3\100X_zstack,3500000418_100X_20170117_F07_P27.czi,0.108,0.29,2,6,4,Fibrillarin,7,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_10_Nuc_Cell_Seg_For_Release_Group_1\3500000418\nuc_cell_segmentation,3500000418_100X_20170117_F07_P27.czi_nucWholeIndexImageScale.tiff,3500000418_100X_20170117_F07_P27.czi_cellWholeIndexImageScale.tiff,0.065,0.29,3500000418_100X_20170117_F07_P27.czi_nucWholeIndexSegScale.tiff,3500000418_100X_20170117_F07_P27.czi_cellWholeIndexSegScale.tiff,N/A ,N/A 
2017_02_10,3.0,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000418\ZSD3\100X_zstack,3500000418_100X_20170117_F07_P28.czi,0.108,0.29,2,6,4,Fibrillarin,7,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_10_Nuc_Cell_Seg_For_Release_Group_1\3500000418\nuc_cell_segmentation,3500000418_100X_20170117_F07_P28.czi_nucWholeIndexImageScale.tiff,3500000418_100X_20170117_F07_P28.czi_cellWholeIndexImageScale.tiff,0.065,0.29,3500000418_100X_20170117_F07_P28.czi_nucWholeIndexSegScale.tiff,3500000418_100X_20170117_F07_P28.czi_cellWholeIndexSegScale.tiff,N/A ,N/A 
2017_02_10,3.0,\\aibsdata\aics\Microscopy\PRODUCTION\PIPELINE_3_Minipipeline\3500000418\ZSD3\100X_zstack,3500000418_100X_20170117_F07_P29.czi,0.108,0.29,2,6,4,Fibrillarin,7,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_10_Nuc_Cell_Seg_For_Release_Group_1\3500000418\nuc_cell_segmentation,3500000418_100X_20170117_F07_P29.czi_nucWholeIndexImageScale.tiff,3500000418_100X_20170117_F07_P29.czi_cellWholeIndexImageScale.tiff,0.065,0.29,3500000418_100X_20170117_F07_P29.czi_nucWholeIndexSegScale.tiff,3500000418_100X_20170117_F07_P29.czi_cellWholeIndexSegScale.tiff,N/A ,N/A 
