Index,DeliveryDate,Version,inputFolder,inputFilename,imageXyPixelSize,imageZPixelSize,memChannel,nucChannel,structureChannel,structureProteinName,lightChannel,timePoint,outputSegmentationPath,outputNucSegWholeFilename,outputCellSegWholeFilename,outputCellSegIndex,SegmentationXyPixelSize,SegmentationZPixelSize,outputNucSegWholeSegScaleFilename,outputCellSegWholeSegScaleFilename,structureSegOutputFolder,structureSegOutputFilename
11,2017_02_17,3,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Irina\2016\20161216,20161216_I03_011.czi,0.065,0.29,1,3,2,Alpha actinin,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\20161216_I03\nuc_cell_segmentation,20161216_I03_011.czi_nucWholeIndex.tiff,20161216_I03_011.czi_cellWholeIndex.tiff,1;2;3;7;,0.065,0.29,20161216_I03_011.czi_nucWholeIndex.tiff,20161216_I03_011.czi_cellWholeIndex.tiff,,
12,2017_02_17,3,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Irina\2016\20161216,20161216_I03_012.czi,0.065,0.29,1,3,2,Alpha actinin,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\20161216_I03\nuc_cell_segmentation,20161216_I03_012.czi_nucWholeIndex.tiff,20161216_I03_012.czi_cellWholeIndex.tiff,1;2;3;4;5;,0.065,0.29,20161216_I03_012.czi_nucWholeIndex.tiff,20161216_I03_012.czi_cellWholeIndex.tiff,,
13,2017_02_17,3,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Irina\2016\20161216,20161216_I03_013.czi,0.065,0.29,1,3,2,Alpha actinin,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\20161216_I03\nuc_cell_segmentation,20161216_I03_013.czi_nucWholeIndex.tiff,20161216_I03_013.czi_cellWholeIndex.tiff,1;2;3;4;,0.065,0.29,20161216_I03_013.czi_nucWholeIndex.tiff,20161216_I03_013.czi_cellWholeIndex.tiff,,
14,2017_02_17,3,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Irina\2016\20161216,20161216_I03_015.czi,0.065,0.29,1,3,2,Alpha actinin,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\20161216_I03\nuc_cell_segmentation,20161216_I03_015.czi_nucWholeIndex.tiff,20161216_I03_015.czi_cellWholeIndex.tiff,1;2;4;5;,0.065,0.29,20161216_I03_015.czi_nucWholeIndex.tiff,20161216_I03_015.czi_cellWholeIndex.tiff,,
15,2017_02_17,3,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Irina\2016\20161216,20161216_I03_016.czi,0.065,0.29,1,3,2,Alpha actinin,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\20161216_I03\nuc_cell_segmentation,20161216_I03_016.czi_nucWholeIndex.tiff,20161216_I03_016.czi_cellWholeIndex.tiff,1;2;3;4;5;6;7;,0.065,0.29,20161216_I03_016.czi_nucWholeIndex.tiff,20161216_I03_016.czi_cellWholeIndex.tiff,,
16,2017_02_17,3,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Irina\2016\20161216,20161216_I03_017.czi,0.065,0.29,1,3,2,Alpha actinin,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\20161216_I03\nuc_cell_segmentation,20161216_I03_017.czi_nucWholeIndex.tiff,20161216_I03_017.czi_cellWholeIndex.tiff,1;4;5;,0.065,0.29,20161216_I03_017.czi_nucWholeIndex.tiff,20161216_I03_017.czi_cellWholeIndex.tiff,,
17,2017_02_17,3,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Irina\2016\20161216,20161216_I03_018.czi,0.065,0.29,1,3,2,Alpha actinin,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\20161216_I03\nuc_cell_segmentation,20161216_I03_018.czi_nucWholeIndex.tiff,20161216_I03_018.czi_cellWholeIndex.tiff,1;2;3;8;,0.065,0.29,20161216_I03_018.czi_nucWholeIndex.tiff,20161216_I03_018.czi_cellWholeIndex.tiff,,
18,2017_02_17,3,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Irina\2016\20161216,20161216_I03_019.czi,0.065,0.29,1,3,2,Alpha actinin,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\20161216_I03\nuc_cell_segmentation,20161216_I03_019.czi_nucWholeIndex.tiff,20161216_I03_019.czi_cellWholeIndex.tiff,1;3;5;6;,0.065,0.29,20161216_I03_019.czi_nucWholeIndex.tiff,20161216_I03_019.czi_cellWholeIndex.tiff,,
19,2017_02_17,3,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Irina\2016\20161216,20161216_I03_020.czi,0.065,0.29,1,3,2,Alpha actinin,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\20161216_I03\nuc_cell_segmentation,20161216_I03_020.czi_nucWholeIndex.tiff,20161216_I03_020.czi_cellWholeIndex.tiff,4;,0.065,0.29,20161216_I03_020.czi_nucWholeIndex.tiff,20161216_I03_020.czi_cellWholeIndex.tiff,,
20,2017_02_17,3,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Irina\2016\20161216,20161216_I03_021.czi,0.065,0.29,1,3,2,Alpha actinin,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\20161216_I03\nuc_cell_segmentation,20161216_I03_021.czi_nucWholeIndex.tiff,20161216_I03_021.czi_cellWholeIndex.tiff,1;3;5;6;,0.065,0.29,20161216_I03_021.czi_nucWholeIndex.tiff,20161216_I03_021.czi_cellWholeIndex.tiff,,
21,2017_02_17,3,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Irina\2016\20161216,20161216_I03_022.czi,0.065,0.29,1,3,2,Alpha actinin,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\20161216_I03\nuc_cell_segmentation,20161216_I03_022.czi_nucWholeIndex.tiff,20161216_I03_022.czi_cellWholeIndex.tiff,1;2;,0.065,0.29,20161216_I03_022.czi_nucWholeIndex.tiff,20161216_I03_022.czi_cellWholeIndex.tiff,,
22,2017_02_17,3,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Irina\2016\20161216,20161216_I03_023.czi,0.065,0.29,1,3,2,Alpha actinin,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\20161216_I03\nuc_cell_segmentation,20161216_I03_023.czi_nucWholeIndex.tiff,20161216_I03_023.czi_cellWholeIndex.tiff,1;2;3;4;5;6;7;8;9;10;,0.065,0.29,20161216_I03_023.czi_nucWholeIndex.tiff,20161216_I03_023.czi_cellWholeIndex.tiff,,
23,2017_02_17,3,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Irina\2016\20161216,20161216_I03_024.czi,0.065,0.29,1,3,2,Alpha actinin,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\20161216_I03\nuc_cell_segmentation,20161216_I03_024.czi_nucWholeIndex.tiff,20161216_I03_024.czi_cellWholeIndex.tiff,1;2;4;5;6;7;8;,0.065,0.29,20161216_I03_024.czi_nucWholeIndex.tiff,20161216_I03_024.czi_cellWholeIndex.tiff,,
24,2017_02_17,3,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Irina\2016\20161216,20161216_I03_025.czi,0.065,0.29,1,3,2,Alpha actinin,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\20161216_I03\nuc_cell_segmentation,20161216_I03_025.czi_nucWholeIndex.tiff,20161216_I03_025.czi_cellWholeIndex.tiff,1;,0.065,0.29,20161216_I03_025.czi_nucWholeIndex.tiff,20161216_I03_025.czi_cellWholeIndex.tiff,,
25,2017_02_17,3,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Irina\2016\20161216,20161216_I03_026.czi,0.065,0.29,1,3,2,Alpha actinin,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\20161216_I03\nuc_cell_segmentation,20161216_I03_026.czi_nucWholeIndex.tiff,20161216_I03_026.czi_cellWholeIndex.tiff,1;4;5;6;,0.065,0.29,20161216_I03_026.czi_nucWholeIndex.tiff,20161216_I03_026.czi_cellWholeIndex.tiff,,
26,2017_02_17,3,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Irina\2016\20161216,20161216_I03_027.czi,0.065,0.29,1,3,2,Alpha actinin,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\20161216_I03\nuc_cell_segmentation,20161216_I03_027.czi_nucWholeIndex.tiff,20161216_I03_027.czi_cellWholeIndex.tiff,1;2;3;4;5;6;,0.065,0.29,20161216_I03_027.czi_nucWholeIndex.tiff,20161216_I03_027.czi_cellWholeIndex.tiff,,
27,2017_02_17,3,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Irina\2016\20161216,20161216_I03_028.czi,0.065,0.29,1,3,2,Alpha actinin,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\20161216_I03\nuc_cell_segmentation,20161216_I03_028.czi_nucWholeIndex.tiff,20161216_I03_028.czi_cellWholeIndex.tiff,1;3;5;,0.065,0.29,20161216_I03_028.czi_nucWholeIndex.tiff,20161216_I03_028.czi_cellWholeIndex.tiff,,
28,2017_02_17,3,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Irina\2016\20161216,20161216_I03_029.czi,0.065,0.29,1,3,2,Alpha actinin,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\20161216_I03\nuc_cell_segmentation,20161216_I03_029.czi_nucWholeIndex.tiff,20161216_I03_029.czi_cellWholeIndex.tiff,6;7;8;9;,0.065,0.29,20161216_I03_029.czi_nucWholeIndex.tiff,20161216_I03_029.czi_cellWholeIndex.tiff,,
29,2017_02_17,3,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Irina\2016\20161216,20161216_I03_030.czi,0.065,0.29,1,3,2,Alpha actinin,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\20161216_I03\nuc_cell_segmentation,20161216_I03_030.czi_nucWholeIndex.tiff,20161216_I03_030.czi_cellWholeIndex.tiff,1;2;3;4;6;,0.065,0.29,20161216_I03_030.czi_nucWholeIndex.tiff,20161216_I03_030.czi_cellWholeIndex.tiff,,
30,2017_02_17,3,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Irina\2016\20161216,20161216_I03_031.czi,0.065,0.29,1,3,2,Alpha actinin,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\20161216_I03\nuc_cell_segmentation,20161216_I03_031.czi_nucWholeIndex.tiff,20161216_I03_031.czi_cellWholeIndex.tiff,1;2;3;4;6;,0.065,0.29,20161216_I03_031.czi_nucWholeIndex.tiff,20161216_I03_031.czi_cellWholeIndex.tiff,,
31,2017_02_17,3,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Irina\2016\20161216,20161216_I03_032.czi,0.065,0.29,1,3,2,Alpha actinin,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\20161216_I03\nuc_cell_segmentation,20161216_I03_032.czi_nucWholeIndex.tiff,20161216_I03_032.czi_cellWholeIndex.tiff,1;2;3;4;5;8;9;10;,0.065,0.29,20161216_I03_032.czi_nucWholeIndex.tiff,20161216_I03_032.czi_cellWholeIndex.tiff,,
32,2017_02_17,3,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Irina\2016\20161216,20161216_I03_033.czi,0.065,0.29,1,3,2,Alpha actinin,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\20161216_I03\nuc_cell_segmentation,20161216_I03_033.czi_nucWholeIndex.tiff,20161216_I03_033.czi_cellWholeIndex.tiff,3;,0.065,0.29,20161216_I03_033.czi_nucWholeIndex.tiff,20161216_I03_033.czi_cellWholeIndex.tiff,,
33,2017_02_17,3,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Irina\2016\20161216,20161216_I03_034.czi,0.065,0.29,1,3,2,Alpha actinin,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\20161216_I03\nuc_cell_segmentation,20161216_I03_034.czi_nucWholeIndex.tiff,20161216_I03_034.czi_cellWholeIndex.tiff,3;4;5;,0.065,0.29,20161216_I03_034.czi_nucWholeIndex.tiff,20161216_I03_034.czi_cellWholeIndex.tiff,,
34,2017_02_17,3,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Irina\2016\20161216,20161216_I03_035.czi,0.065,0.29,1,3,2,Alpha actinin,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\20161216_I03\nuc_cell_segmentation,20161216_I03_035.czi_nucWholeIndex.tiff,20161216_I03_035.czi_cellWholeIndex.tiff,1;2;4;,0.065,0.29,20161216_I03_035.czi_nucWholeIndex.tiff,20161216_I03_035.czi_cellWholeIndex.tiff,,
35,2017_02_17,3,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Irina\2016\20161216,20161216_I03_036.czi,0.065,0.29,1,3,2,Alpha actinin,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\20161216_I03\nuc_cell_segmentation,20161216_I03_036.czi_nucWholeIndex.tiff,20161216_I03_036.czi_cellWholeIndex.tiff,1;2;3;5;6;7;8;9;,0.065,0.29,20161216_I03_036.czi_nucWholeIndex.tiff,20161216_I03_036.czi_cellWholeIndex.tiff,,
36,2017_02_17,3,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Irina\2016\20161216,20161216_I03_037.czi,0.065,0.29,1,3,2,Alpha actinin,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\20161216_I03\nuc_cell_segmentation,20161216_I03_037.czi_nucWholeIndex.tiff,20161216_I03_037.czi_cellWholeIndex.tiff,1;3;,0.065,0.29,20161216_I03_037.czi_nucWholeIndex.tiff,20161216_I03_037.czi_cellWholeIndex.tiff,,
37,2017_02_17,3,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Irina\2016\20161216,20161216_I03_038.czi,0.065,0.29,1,3,2,Alpha actinin,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\20161216_I03\nuc_cell_segmentation,20161216_I03_038.czi_nucWholeIndex.tiff,20161216_I03_038.czi_cellWholeIndex.tiff,1;3;4;6;,0.065,0.29,20161216_I03_038.czi_nucWholeIndex.tiff,20161216_I03_038.czi_cellWholeIndex.tiff,,
38,2017_02_17,3,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Irina\2016\20161216,20161216_I03_039.czi,0.065,0.29,1,3,2,Alpha actinin,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\20161216_I03\nuc_cell_segmentation,20161216_I03_039.czi_nucWholeIndex.tiff,20161216_I03_039.czi_cellWholeIndex.tiff,1;2;4;5;6;,0.065,0.29,20161216_I03_039.czi_nucWholeIndex.tiff,20161216_I03_039.czi_cellWholeIndex.tiff,,
39,2017_02_17,3,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Irina\2016\20161216,20161216_I03_040.czi,0.065,0.29,1,3,2,Alpha actinin,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\20161216_I03\nuc_cell_segmentation,20161216_I03_040.czi_nucWholeIndex.tiff,20161216_I03_040.czi_cellWholeIndex.tiff,1;2;4;,0.065,0.29,20161216_I03_040.czi_nucWholeIndex.tiff,20161216_I03_040.czi_cellWholeIndex.tiff,,
40,2017_02_17,3,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Irina\2016\20161216,20161216_I03_041.czi,0.065,0.29,1,3,2,Alpha actinin,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\20161216_I03\nuc_cell_segmentation,20161216_I03_041.czi_nucWholeIndex.tiff,20161216_I03_041.czi_cellWholeIndex.tiff,1;2;3;4;6;,0.065,0.29,20161216_I03_041.czi_nucWholeIndex.tiff,20161216_I03_041.czi_cellWholeIndex.tiff,,
41,2017_02_17,3,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Irina\2016\20161216,20161216_I03_042.czi,0.065,0.29,1,3,2,Alpha actinin,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\20161216_I03\nuc_cell_segmentation,20161216_I03_042.czi_nucWholeIndex.tiff,20161216_I03_042.czi_cellWholeIndex.tiff,1;2;3;5;,0.065,0.29,20161216_I03_042.czi_nucWholeIndex.tiff,20161216_I03_042.czi_cellWholeIndex.tiff,,
42,2017_02_17,3,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Irina\2016\20161216,20161216_I03_043.czi,0.065,0.29,1,3,2,Alpha actinin,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\20161216_I03\nuc_cell_segmentation,20161216_I03_043.czi_nucWholeIndex.tiff,20161216_I03_043.czi_cellWholeIndex.tiff,3;4;5;,0.065,0.29,20161216_I03_043.czi_nucWholeIndex.tiff,20161216_I03_043.czi_cellWholeIndex.tiff,,
43,2017_02_17,3,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Irina\2016\20161216,20161216_I03_044.czi,0.065,0.29,1,3,2,Alpha actinin,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\20161216_I03\nuc_cell_segmentation,20161216_I03_044.czi_nucWholeIndex.tiff,20161216_I03_044.czi_cellWholeIndex.tiff,2;3;4;5;,0.065,0.29,20161216_I03_044.czi_nucWholeIndex.tiff,20161216_I03_044.czi_cellWholeIndex.tiff,,
44,2017_02_17,3,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Irina\2016\20161216,20161216_I03_045.czi,0.065,0.29,1,3,2,Alpha actinin,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\20161216_I03\nuc_cell_segmentation,20161216_I03_045.czi_nucWholeIndex.tiff,20161216_I03_045.czi_cellWholeIndex.tiff,2;4;,0.065,0.29,20161216_I03_045.czi_nucWholeIndex.tiff,20161216_I03_045.czi_cellWholeIndex.tiff,,
45,2017_02_17,3,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Irina\2016\20161216,20161216_I03_046.czi,0.065,0.29,1,3,2,Alpha actinin,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\20161216_I03\nuc_cell_segmentation,20161216_I03_046.czi_nucWholeIndex.tiff,20161216_I03_046.czi_cellWholeIndex.tiff,2;4;5;6;,0.065,0.29,20161216_I03_046.czi_nucWholeIndex.tiff,20161216_I03_046.czi_cellWholeIndex.tiff,,
46,2017_02_17,3,\\aibsdata\aics\AssayDevelopment\MicroscopyData\Irina\2016\20161216,20161216_I03_047.czi,0.065,0.29,1,3,2,Alpha actinin,4,1,\\aibsdata\aics\AssayDevelopment\Analysis\toAnimatedCell\2017_02_17_Nuc_Cell_Seg_For_Release_Group_2\20161216_I03\nuc_cell_segmentation,20161216_I03_047.czi_nucWholeIndex.tiff,20161216_I03_047.czi_cellWholeIndex.tiff,1;2;3;4;,0.065,0.29,20161216_I03_047.czi_nucWholeIndex.tiff,20161216_I03_047.czi_cellWholeIndex.tiff,,
